time,M1
23.561,511
23.561,510
23.561,512
23.561,513
23.561,511
23.561,512
23.561,512
23.561,512
23.561,512
23.561,512
23.561,514
23.561,513
23.561,512
23.561,513
23.561,512
23.561,512
23.561,513
23.561,513
23.561,512
23.561,512
23.561,511
23.561,512
23.561,512
23.561,512
23.561,512
23.561,512
23.561,511
23.561,512
23.561,512
23.561,513
23.561,512
23.561,512
23.561,512
23.561,512
23.561,513
23.561,511
23.561,512
23.561,512
23.561,511
23.561,512
23.561,512
23.561,512
23.561,513
23.561,512
23.561,513
23.561,510
23.561,511
23.561,511
23.561,512
23.561,511
23.561,513
23.561,513
23.561,514
23.561,514
23.561,514
23.561,515
23.561,515
23.561,513
23.561,513
23.607,514
23.607,513
23.607,514
23.607,513
23.607,513
23.607,512
23.607,513
23.607,513
23.607,513
23.607,513
23.607,514
23.607,515
23.607,514
23.607,513
23.607,513
23.607,513
23.607,512
23.607,512
23.607,512
23.607,513
23.607,511
23.607,513
23.607,514
23.607,513
23.607,512
23.607,514
23.607,511
23.607,511
23.607,512
23.607,513
23.607,509
23.607,510
23.607,511
23.607,512
23.607,512
23.607,513
23.607,513
23.607,514
23.607,512
23.607,512
23.607,514
23.607,514
23.607,513
23.607,514
23.607,513
23.607,512
23.607,513
23.607,513
23.607,512
23.607,512
23.607,512
23.607,511
23.607,512
23.607,514
23.607,513
23.607,513
23.607,511
23.607,511
23.607,512
23.607,514
23.607,513
23.607,513
23.607,513
23.654,513
23.654,513
23.654,513
23.654,512
23.654,514
23.654,513
23.654,512
23.654,513
23.654,513
23.654,513
23.654,511
23.654,512
23.654,513
23.654,513
23.654,514
23.654,513
23.654,515
23.654,514
23.654,514
23.654,514
23.654,514
23.654,514
23.654,514
23.654,514
23.654,513
23.654,513
23.654,512
23.654,512
23.654,513
23.654,513
23.654,513
23.654,513
23.654,511
23.654,511
23.654,511
23.654,512
23.654,513
23.654,511
23.654,513
23.654,512
23.654,512
23.654,513
23.654,513
23.654,513
23.654,511
23.654,511
23.654,513
23.654,513
23.654,514
23.654,513
23.654,514
23.654,513
23.654,512
23.654,515
23.654,514
23.654,515
23.654,514
23.654,514
23.654,513
23.654,514
23.654,515
23.654,515
23.654,513
23.701,513
23.701,513
23.701,512
23.701,512
23.701,513
23.701,511
23.701,514
23.701,510
23.701,513
23.701,512
23.701,513
23.701,511
23.701,512
23.701,513
23.701,511
23.701,512
23.701,513
23.701,513
23.701,514
23.701,513
23.701,511
23.701,511
23.701,510
23.701,511
23.701,511
23.701,510
23.701,509
23.701,511
23.701,509
23.701,511
23.701,512
23.701,513
23.701,514
23.701,513
23.701,514
23.701,516
23.701,515
23.701,514
23.701,514
23.701,511
23.701,513
23.701,513
23.701,513
23.701,513
23.701,514
23.701,514
23.701,513
23.701,512
23.701,514
23.701,512
23.701,513
23.701,513
23.701,512
23.701,512
23.701,512
23.701,512
23.701,512
23.701,514
23.701,516
23.701,514
23.701,513
23.701,514
23.701,513
23.748,512
23.748,513
23.748,512
23.748,513
23.748,512
23.748,512
23.748,511
23.748,513
23.748,512
23.748,511
23.748,512
23.748,513
23.748,512
23.748,513
23.748,515
23.748,514
23.748,513
23.748,512
23.748,514
23.748,514
23.748,513
23.748,512
23.748,513
23.748,512
23.748,512
23.748,514
23.748,513
23.748,513
23.748,512
23.748,511
23.748,512
23.748,512
23.748,513
23.748,513
23.748,511
23.748,511
23.748,512
23.748,511
23.748,511
23.748,512
23.748,514
23.748,514
23.748,512
23.748,513
23.748,512
23.748,515
23.748,515
23.748,514
23.748,513
23.748,513
23.748,512
23.748,512
23.748,513
23.748,513
23.748,515
23.748,513
23.748,513
23.748,512
23.748,511
23.748,511
23.748,512
23.748,511
23.748,513
23.795,514
23.795,514
23.795,514
23.795,514
23.795,513
23.795,513
23.795,513
23.795,512
23.795,513
23.795,513
23.795,513
23.795,514
23.795,512
23.795,511
23.795,512
23.795,513
23.795,512
23.795,512
23.795,512
23.795,513
23.795,511
23.795,512
23.795,511
23.795,512
23.795,512
23.795,513
23.795,512
23.795,513
23.795,513
23.795,513
23.795,512
23.795,512
23.795,513
23.795,512
23.795,512
23.795,512
23.795,509
23.795,511
23.795,513
23.795,513
23.795,512
23.795,511
23.795,511
23.795,511
23.795,512
23.795,513
23.795,513
23.795,512
23.795,512
23.795,512
23.795,512
23.795,511
23.795,513
23.795,514
23.795,515
23.795,514
23.795,513
23.795,512
23.795,512
23.795,513
