time,M1
14.985,512
14.985,512
14.985,513
14.985,513
14.985,513
14.985,512
14.985,512
14.985,513
14.985,511
14.985,511
14.985,512
14.985,511
14.985,511
14.985,512
14.985,514
14.985,513
14.985,512
14.985,513
14.985,512
14.985,513
14.985,513
14.985,512
14.985,513
14.985,512
14.985,512
14.985,512
14.985,513
14.985,513
14.985,514
14.985,513
14.985,512
14.985,513
14.985,514
14.985,515
14.985,513
14.985,513
14.985,513
14.985,513
14.985,512
14.985,511
14.985,512
14.985,512
14.985,514
14.985,511
14.985,512
14.985,513
14.985,512
14.985,514
14.985,513
14.985,512
14.985,511
14.985,513
14.985,513
14.985,513
14.985,513
14.985,513
14.985,513
14.985,513
14.985,513
14.985,513
14.985,513
15.033,512
15.033,513
15.033,513
15.033,514
15.033,515
15.033,514
15.033,513
15.033,512
15.033,513
15.033,513
15.033,514
15.033,514
15.033,515
15.033,515
15.033,514
15.033,512
15.033,513
15.033,512
15.033,513
15.033,512
15.033,512
15.033,510
15.033,511
15.033,511
15.033,512
15.033,511
15.033,512
15.033,512
15.033,512
15.033,511
15.033,511
15.033,512
15.033,512
15.033,512
15.033,512
15.033,512
15.033,513
15.033,513
15.033,514
15.033,515
15.033,513
15.033,514
15.033,513
15.033,514
15.033,515
15.033,512
15.033,513
15.033,512
15.033,513
15.033,514
15.033,514
15.033,514
15.033,513
15.033,513
15.033,512
15.033,513
15.033,511
15.033,511
15.033,510
15.033,509
15.033,511
15.033,512
15.033,512
15.033,512
15.079,512
15.079,512
15.079,512
15.079,514
15.079,515
15.079,512
15.079,513
15.079,513
15.079,512
15.079,513
15.079,512
15.079,512
15.079,512
15.079,513
15.079,514
15.079,514
15.079,513
15.079,514
15.079,514
15.079,513
15.079,513
15.079,512
15.079,515
15.079,513
15.079,512
15.079,512
15.079,513
15.079,514
15.079,513
15.079,513
15.079,513
15.079,512
15.079,513
15.079,512
15.079,512
15.079,513
15.079,512
15.079,511
15.079,512
15.079,512
15.079,512
15.079,512
15.079,513
15.079,512
15.079,513
15.079,511
15.079,513
15.079,512
15.079,512
15.079,511
15.079,513
15.079,512
15.079,513
15.079,513
15.079,515
15.079,513
15.079,513
15.079,513
15.079,513
15.079,512
15.079,512
15.079,513
15.126,513
15.126,513
15.126,513
15.126,513
15.126,514
15.126,513
15.126,513
15.126,512
15.126,512
15.126,512
15.126,514
15.126,518
15.126,513
15.126,511
15.126,509
15.126,510
15.126,510
15.126,510
15.126,509
15.126,512
15.126,511
15.126,510
15.126,511
15.126,511
15.126,512
15.126,512
15.126,515
15.126,515
15.126,515
15.126,514
15.126,515
15.126,516
15.126,516
15.126,516
15.126,516
15.126,515
15.126,516
15.126,515
15.126,514
15.126,514
15.126,512
15.126,513
15.126,512
15.126,512
15.126,513
15.126,512
15.126,511
15.126,512
15.126,511
15.126,512
